suite,result_csv,suite_zip,file,language,expected_verdict,expected_attack_type,model1_actual_verdict,model1_actual_attack_type,model1_pass,model1_label_pass,model1_type_pass,model1_risk_score,expected_fix_type,expected_fix_reason,model2_routed,model2_attack_type_input,model2_model_fix_type,model2_final_fix_type,model2_model_pass,model2_final_pass,model2_content_pass,model2_confidence,model2_probabilities,full_system_pass,failure_stage,crashed,error,fixed_code_preview
enterprise_realistic_sqli_final_suite,enterprise_realistic_sqli_final_suite_test_results.csv,enterprise_realistic_sqli_final_suite.zip,javascript/018_SECOND_ORDER_stored_query_executor.js,javascript,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,True,True,1.0,D,expected attack type is SECOND_ORDER,True,SECOND_ORDER,A,A,False,False,False,0.8626,"{""A"": 0.8626, ""B"": 0.0145, ""C"": 0.0644, ""D"": 0.0584}",False,model2_fix_classification,False,,"// Fix: use parameterized query\nconst query = ""?_?"";\nreturn db.all(query, [prefix, crypto]);"
enterprise_realistic_sqli_final_suite,enterprise_realistic_sqli_final_suite_test_results.csv,enterprise_realistic_sqli_final_suite.zip,javascript/019_SAFE_db_value_as_param.js,javascript,SAFE,NONE,SAFE,NONE,True,True,True,0.25,NONE,SAFE/NONE case does not require Model 2,False,,,,True,True,True,,,True,none,False,,
enterprise_realistic_sqli_final_suite,enterprise_realistic_sqli_final_suite_test_results.csv,enterprise_realistic_sqli_final_suite.zip,javascript/020_IN_BAND_joined_ids_bulk_lookup.js,javascript,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,True,True,0.9,A,default vulnerable value-injection repair is parameterized query,True,IN_BAND,A,A,True,True,True,0.766,"{""A"": 0.766, ""B"": 0.0228, ""C"": 0.1974, ""D"": 0.0137}",True,none,False,,"// Fix: use parameterized query\nconst sql = ""?_?"";\nreturn db.all(sql, [prefix, crypto]);"
enterprise_realistic_sqli_final_suite,enterprise_realistic_sqli_final_suite_test_results.csv,enterprise_realistic_sqli_final_suite.zip,java/021_SAFE_spring_invoice_repository.java,java,SAFE,NONE,SAFE,NONE,True,True,True,0.25,NONE,SAFE/NONE case does not require Model 2,False,,,,True,True,True,,,True,none,False,,
enterprise_realistic_sqli_final_suite,enterprise_realistic_sqli_final_suite_test_results.csv,enterprise_realistic_sqli_final_suite.zip,java/022_IN_BAND_legacy_customer_statement.java,java,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,True,True,1.0,A,default vulnerable value-injection repair is parameterized query,True,IN_BAND,A,A,True,True,True,0.3957,"{""A"": 0.3957, ""B"": 0.378, ""C"": 0.154, ""D"": 0.0722}",True,none,False,,"// Fix: use PreparedStatement\nPreparedStatement stmt = conn.prepareStatement(""SELECT id, email FROM customers WHERE tenant_id = ?"");\nstmt.setString(1, cleaned);\nResultSet rs = stmt.executeQuery();"
enterprise_realistic_sqli_final_suite,enterprise_realistic_sqli_final_suite_test_results.csv,enterprise_realistic_sqli_final_suite.zip,java/023_BLIND_login_statement.java,java,VULNERABLE,BLIND,VULNERABLE,BLIND,True,True,True,1.0,A,default vulnerable value-injection repair is parameterized query,True,BLIND,A,A,True,True,True,0.3868,"{""A"": 0.3868, ""B"": 0.244, ""C"": 0.1375, ""D"": 0.2316}",True,none,False,,"// Fix: use PreparedStatement\nPreparedStatement stmt = conn.prepareStatement(""SELECT id FROM users WHERE tenant_id = ?"");\nstmt.setString(1, hash);\nResultSet rs = stmt.executeQuery();"
enterprise_realistic_sqli_final_suite,enterprise_realistic_sqli_final_suite_test_results.csv,enterprise_realistic_sqli_final_suite.zip,java/024_SECOND_ORDER_audit_export_fragment.java,java,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,True,True,1.0,D,expected attack type is SECOND_ORDER,True,SECOND_ORDER,D,D,True,True,True,0.9207,"{""A"": 0.0413, ""B"": 0.0155, ""C"": 0.0226, ""D"": 0.9207}",True,none,False,,"// Fix D: Second-order SQL Injection mitigation\n// Do not execute SQL fragments loaded from DB/config/cache/user-controlled storage.\nPreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE id = ?"");\nstmt.setString(1, trustedUserId);\nResultSet rs = stmt.executeQuery();"
enterprise_realistic_sqli_final_suite,enterprise_realistic_sqli_final_suite_test_results.csv,enterprise_realistic_sqli_final_suite.zip,java/025_SAFE_set_contains_order.java,java,SAFE,NONE,SAFE,NONE,True,True,True,0.08,NONE,SAFE/NONE case does not require Model 2,False,,,,True,True,True,,,True,none,False,,
enterprise_realistic_sqli_final_suite,enterprise_realistic_sqli_final_suite_test_results.csv,enterprise_realistic_sqli_final_suite.zip,java/026_IN_BAND_raw_order_decoy.java,java,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,True,True,1.0,B,code contains dynamic SQL identifier context,True,IN_BAND,B,B,True,True,True,0.8998,"{""A"": 0.0566, ""B"": 0.8998, ""C"": 0.0213, ""D"": 0.0223}",True,none,False,,"// Fix: whitelist allowed ORDER BY columns — identifiers cannot be parameterized\nSet<String> allowedColumns = Set.of(""id"",""name"",""email"",""created_at"");\nif (!allowedColumns.contains(sort)) throw new IllegalArgumentException(""Invalid sort column"");\nString sql = ""SELECT * FROM users ORDER BY "" + sort;\nResultSet rs = conn.createStatement().executeQuery(sql);"
enterprise_realistic_sqli_final_suite,enterprise_realistic_sqli_final_suite_test_results.csv,enterprise_realistic_sqli_final_suite.zip,java/027_BLIND_permission_count.java,java,VULNERABLE,BLIND,VULNERABLE,BLIND,True,True,True,1.0,A,default vulnerable value-injection repair is parameterized query,True,BLIND,A,A,True,True,True,0.9544,"{""A"": 0.9544, ""B"": 0.0112, ""C"": 0.0149, ""D"": 0.0195}",True,none,False,,"// Fix: use PreparedStatement\nPreparedStatement stmt = conn.prepareStatement(""SELECT COUNT(*) AS c FROM workflow_permissions WHERE tenant_id = ?"");\nstmt.setString(1, workflowKey);\nResultSet rs = stmt.executeQuery();"
enterprise_realistic_sqli_final_suite,enterprise_realistic_sqli_final_suite_test_results.csv,enterprise_realistic_sqli_final_suite.zip,java/028_SECOND_ORDER_stored_query_runner.java,java,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,True,True,0.9999,D,expected attack type is SECOND_ORDER,True,SECOND_ORDER,D,D,True,True,True,0.9667,"{""A"": 0.0139, ""B"": 0.007, ""C"": 0.0124, ""D"": 0.9667}",True,none,False,,"// Fix D: Second-order SQL Injection mitigation\n// Do not execute SQL fragments loaded from DB/config/cache/user-controlled storage.\nPreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE id = ?"");\nstmt.setString(1, trustedUserId);\nResultSet rs = stmt.executeQuery();"
enterprise_realistic_sqli_final_suite,enterprise_realistic_sqli_final_suite_test_results.csv,enterprise_realistic_sqli_final_suite.zip,java/029_SAFE_db_value_bound_param.java,java,SAFE,NONE,SAFE,NONE,True,True,True,0.25,NONE,SAFE/NONE case does not require Model 2,False,,,,True,True,True,,,True,none,False,,
enterprise_realistic_sqli_final_suite,enterprise_realistic_sqli_final_suite_test_results.csv,enterprise_realistic_sqli_final_suite.zip,java/030_SECOND_ORDER_config_condition.java,java,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,True,True,1.0,D,expected attack type is SECOND_ORDER,True,SECOND_ORDER,D,D,True,True,True,0.9742,"{""A"": 0.0139, ""B"": 0.0047, ""C"": 0.0072, ""D"": 0.9742}",True,none,False,,"// Fix D: Second-order SQL Injection mitigation\n// Do not execute SQL fragments loaded from DB/config/cache/user-controlled storage.\nPreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE id = ?"");\nstmt.setString(1, trustedUserId);\nResultSet rs = stmt.executeQuery();"
enterprise_realistic_sqli_final_suite,enterprise_realistic_sqli_final_suite_test_results.csv,enterprise_realistic_sqli_final_suite.zip,php/031_SAFE_pdo_order_repository.php,php,SAFE,NONE,SAFE,NONE,True,True,True,0.08,NONE,SAFE/NONE case does not require Model 2,False,,,,True,True,True,,,True,none,False,,
enterprise_realistic_sqli_final_suite,enterprise_realistic_sqli_final_suite_test_results.csv,enterprise_realistic_sqli_final_suite.zip,php/032_IN_BAND_mysqli_customer_search.php,php,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,True,True,0.9996,A,default vulnerable value-injection repair is parameterized query,True,IN_BAND,A,A,True,True,True,0.9219,"{""A"": 0.9219, ""B"": 0.024, ""C"": 0.0493, ""D"": 0.0049}",True,none,False,,"// Fix: use PDO prepared statements\n$stmt = $pdo->prepare(""SELECT id, email, full_name FROM customers WHERE tenant_id = ?"");\n$stmt->execute([$email]);"
enterprise_realistic_sqli_final_suite,enterprise_realistic_sqli_final_suite_test_results.csv,enterprise_realistic_sqli_final_suite.zip,php/033_BLIND_login_raw.php,php,VULNERABLE,BLIND,VULNERABLE,BLIND,True,True,True,1.0,A,default vulnerable value-injection repair is parameterized query,True,BLIND,A,A,True,True,True,0.9259,"{""A"": 0.9259, ""B"": 0.02, ""C"": 0.0407, ""D"": 0.0134}",True,none,False,,"// Fix: use PDO prepared statements\n$stmt = $pdo->prepare(""SELECT id FROM users WHERE tenant_id = ?"");\n$stmt->execute([$hash]);"
enterprise_realistic_sqli_final_suite,enterprise_realistic_sqli_final_suite_test_results.csv,enterprise_realistic_sqli_final_suite.zip,php/034_SECOND_ORDER_saved_filter.php,php,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,True,True,0.9,D,expected attack type is SECOND_ORDER,True,SECOND_ORDER,D,,True,False,False,0.9399,"{""A"": 0.0228, ""B"": 0.0092, ""C"": 0.0281, ""D"": 0.9399}",False,fix_generator_final_type,False,,
enterprise_realistic_sqli_final_suite,enterprise_realistic_sqli_final_suite_test_results.csv,enterprise_realistic_sqli_final_suite.zip,php/035_SAFE_placeholder_in_list.php,php,SAFE,NONE,SAFE,NONE,True,True,True,,NONE,SAFE/NONE case does not require Model 2,False,,,,True,True,True,,,True,none,False,,
enterprise_realistic_sqli_final_suite,enterprise_realistic_sqli_final_suite_test_results.csv,enterprise_realistic_sqli_final_suite.zip,php/036_IN_BAND_raw_ids_implode.php,php,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,True,True,0.9992,A,default vulnerable value-injection repair is parameterized query,True,IN_BAND,A,A,True,True,True,0.9167,"{""A"": 0.9167, ""B"": 0.0223, ""C"": 0.056, ""D"": 0.005}",True,none,False,,"// Fix: use PDO prepared statements\n$stmt = $pdo->prepare(""SELECT id, invoice_no FROM invoices WHERE tenant_id = ?"");\n$stmt->execute([$joined]);"
enterprise_realistic_sqli_final_suite,enterprise_realistic_sqli_final_suite_test_results.csv,enterprise_realistic_sqli_final_suite.zip,php/037_BLIND_permission_exists.php,php,VULNERABLE,BLIND,VULNERABLE,BLIND,True,True,True,1.0,A,default vulnerable value-injection repair is parameterized query,True,BLIND,A,A,True,True,True,0.9264,"{""A"": 0.9264, ""B"": 0.02, ""C"": 0.0402, ""D"": 0.0134}",True,none,False,,"// Fix: use PDO prepared statements\n$stmt = $pdo->prepare("" => $details\n    ]));\n}\n\nfinal class PermissionGateway {\n    private mysqli $db; public function __construct(mysqli $db) { $this->db = $db; }\n    public function canDelete(array $ctx, string $resource): bool { $sql = ?"");\n$stmt->execute([$resource]);"
enterprise_realistic_sqli_final_suite,enterprise_realistic_sqli_final_suite_test_results.csv,enterprise_realistic_sqli_final_suite.zip,php/038_SECOND_ORDER_stored_sql_report.php,php,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,True,True,0.9,D,expected attack type is SECOND_ORDER,True,SECOND_ORDER,D,,True,False,False,0.9465,"{""A"": 0.0187, ""B"": 0.0077, ""C"": 0.0271, ""D"": 0.9465}",False,fix_generator_final_type,False,,
enterprise_realistic_sqli_final_suite,enterprise_realistic_sqli_final_suite_test_results.csv,enterprise_realistic_sqli_final_suite.zip,php/039_SAFE_db_value_as_param.php,php,SAFE,NONE,SAFE,NONE,True,True,True,,NONE,SAFE/NONE case does not require Model 2,False,,,,True,True,True,,,True,none,False,,
enterprise_realistic_sqli_final_suite,enterprise_realistic_sqli_final_suite_test_results.csv,enterprise_realistic_sqli_final_suite.zip,php/040_SECOND_ORDER_config_order_clause.php,php,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,True,True,1.0,D,expected attack type is SECOND_ORDER,True,SECOND_ORDER,D,D,True,True,True,0.8378,"{""A"": 0.0338, ""B"": 0.1018, ""C"": 0.0266, ""D"": 0.8378}",True,none,False,,"// Fix D: Second-order SQL Injection mitigation\n// Do not execute SQL loaded from DB/config/cache/user-controlled storage.\n$stmt = $pdo->prepare(""SELECT * FROM users WHERE id = ?"");\n$stmt->execute([$trustedUserId]);\nreturn $stmt->fetchAll();"
final_framework_obfuscation_stability_suite,final_framework_obfuscation_stability_suite_test_results.csv,final_framework_obfuscation_stability_suite.zip,python/001_SAFE_django_raw_params_order_allowlist.py,python,SAFE,NONE,SAFE,NONE,True,True,True,0.08,NONE,SAFE/NONE case does not require Model 2,False,,,,True,True,True,,,True,none,False,,
final_framework_obfuscation_stability_suite,final_framework_obfuscation_stability_suite_test_results.csv,final_framework_obfuscation_stability_suite.zip,python/002_IN_BAND_django_raw_email_concat.py,python,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,True,True,1.0,A,default vulnerable value-injection repair is parameterized query,True,IN_BAND,B,B,False,False,False,0.3994,"{""A"": 0.3337, ""B"": 0.3994, ""C"": 0.2006, ""D"": 0.0663}",False,model2_fix_classification,False,,"        # Fix: whitelist allowed ORDER BY columns — identifiers cannot be parameterized\n        ALLOWED_COLUMNS = {""id"", ""name"", ""email"", ""created_at""}\n        if email not in ALLOWED_COLUMNS:\n            raise ValueError(f""Invalid sort column: {email}"")\n        query = f""SELECT * FROM users ORDER BY {email}""\n        return cursor.execute(query).fetchall()"
final_framework_obfuscation_stability_suite,final_framework_obfuscation_stability_suite_test_results.csv,final_framework_obfuscation_stability_suite.zip,python/003_BLIND_django_permission_exists.py,python,VULNERABLE,BLIND,VULNERABLE,BLIND,True,True,True,1.0,A,default vulnerable value-injection repair is parameterized query,True,BLIND,A,A,True,True,True,0.9523,"{""A"": 0.9523, ""B"": 0.0099, ""C"": 0.0223, ""D"": 0.0155}",True,none,False,,"        # Fix: use parameterized query — never interpolate user input into SQL\n        sql = ""SELECT COUNT(*) AS c FROM permissions WHERE user_id = ?""\n        cur.execute(query, (key,))"
final_framework_obfuscation_stability_suite,final_framework_obfuscation_stability_suite_test_results.csv,final_framework_obfuscation_stability_suite.zip,python/004_SECOND_ORDER_django_saved_filter_helper.py,python,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,True,True,1.0,D,expected attack type is SECOND_ORDER,True,SECOND_ORDER,D,D,True,True,True,0.9538,"{""A"": 0.0209, ""B"": 0.0052, ""C"": 0.0201, ""D"": 0.9538}",True,none,False,,"# Fix D: Second-order SQL Injection mitigation\n# Do not execute SQL fragments loaded from DB/config/cache/user-controlled storage.\n# Rebuild the query from trusted static templates and pass values as parameters.\nquery = ""SELECT * FROM users WHERE id = ?""\ncursor.execute(query, (trusted_user_id,))"
final_framework_obfuscation_stability_suite,final_framework_obfuscation_stability_suite_test_results.csv,final_framework_obfuscation_stability_suite.zip,python/005_SAFE_sqlalchemy_text_params.py,python,SAFE,NONE,SAFE,NONE,True,True,True,0.08,NONE,SAFE/NONE case does not require Model 2,False,,,,True,True,True,,,True,none,False,,
final_framework_obfuscation_stability_suite,final_framework_obfuscation_stability_suite_test_results.csv,final_framework_obfuscation_stability_suite.zip,python/006_IN_BAND_sqlalchemy_text_fstring.py,python,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,True,True,1.0,C,code/result context indicates complex builder or ORM migration,True,IN_BAND,A,A,False,False,False,0.8331,"{""A"": 0.8331, ""B"": 0.0158, ""C"": 0.1378, ""D"": 0.0133}",False,model2_fix_classification,False,,"        # Fix: use parameterized query — never interpolate user input into SQL\n        query = ""SELECT id, name FROM products WHERE name LIKE ""\n        return session.execute(query, (getLogger,)).fetchall()"
final_framework_obfuscation_stability_suite,final_framework_obfuscation_stability_suite_test_results.csv,final_framework_obfuscation_stability_suite.zip,python/007_SAFE_obfuscated_params_builder.py,python,SAFE,NONE,SAFE,NONE,True,True,True,0.08,NONE,SAFE/NONE case does not require Model 2,False,,,,True,True,True,,,True,none,False,,
final_framework_obfuscation_stability_suite,final_framework_obfuscation_stability_suite_test_results.csv,final_framework_obfuscation_stability_suite.zip,python/008_IN_BAND_obfuscated_alias_execute.py,python,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,True,True,0.9,A,default vulnerable value-injection repair is parameterized query,True,IN_BAND,C,C,False,False,False,0.4485,"{""A"": 0.2162, ""B"": 0.2658, ""C"": 0.4485, ""D"": 0.0695}",False,model2_fix_classification,False,,# Fix C: migrate complex raw SQL construction to a structured ORM/query builder.
final_framework_obfuscation_stability_suite,final_framework_obfuscation_stability_suite_test_results.csv,final_framework_obfuscation_stability_suite.zip,python/009_SAFE_huge_repository_one_thousand_lines.py,python,SAFE,NONE,SAFE,NONE,True,True,True,0.08,NONE,SAFE/NONE case does not require Model 2,False,,,,True,True,True,,,True,none,False,,
final_framework_obfuscation_stability_suite,final_framework_obfuscation_stability_suite_test_results.csv,final_framework_obfuscation_stability_suite.zip,python/010_SECOND_ORDER_huge_stored_sql_late_sink.py,python,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,True,True,1.0,D,expected attack type is SECOND_ORDER,True,SECOND_ORDER,D,D,True,True,True,0.9554,"{""A"": 0.0173, ""B"": 0.008, ""C"": 0.0194, ""D"": 0.9554}",True,none,False,,"# Fix D: Second-order SQL Injection mitigation\n# Do not execute SQL fragments loaded from DB/config/cache/user-controlled storage.\n# Rebuild the query from trusted static templates and pass values as parameters.\nquery = ""SELECT * FROM users WHERE id = ?""\ncursor.execute(query, (trusted_user_id,))"
final_framework_obfuscation_stability_suite,final_framework_obfuscation_stability_suite_test_results.csv,final_framework_obfuscation_stability_suite.zip,python/011_SAFE_broken_looking_comments_hebrew.py,python,SAFE,NONE,SAFE,NONE,True,True,True,0.25,NONE,SAFE/NONE case does not require Model 2,False,,,,True,True,True,,,True,none,False,,
final_framework_obfuscation_stability_suite,final_framework_obfuscation_stability_suite_test_results.csv,final_framework_obfuscation_stability_suite.zip,python/012_BLIND_helper_returns_bool.py,python,VULNERABLE,BLIND,VULNERABLE,BLIND,True,True,True,1.0,A,default vulnerable value-injection repair is parameterized query,True,BLIND,A,A,True,True,True,0.3634,"{""A"": 0.3634, ""B"": 0.2537, ""C"": 0.1704, ""D"": 0.2125}",True,none,False,,"        # Fix: use parameterized query — never interpolate user input into SQL\n        sql = ""SELECT id FROM api_tokens WHERE token = ?""\n        conn.execute(query, (norm,)).fetchone()"
